trajectory,system,waypoint,waypoint_count,trajectory_angle_deg,distance_along_m,rx_config_name,snr_db_log_rounded,capacity_bits_s_hz_log_rounded,trajectory_angle_deg_exact,distance_along_m_exact,tx_center_x_m,tx_center_y_m,tx_center_z_m
Half-Circular,Without Lens,9,37,,7.07,Simul_-1,15.3,5.08,-45.0,7.0685834705770345,-2.6360389693210715,-6.3639610306789285,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_+1,16.0,5.31,-40.0,7.853981633974483,-2.105600011929198,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_0,15.9,5.3,-40.0,7.853981633974483,-2.105600011929198,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_-1,16.0,5.32,-40.0,7.853981633974483,-2.105600011929198,-5.785088487178854,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_+1,16.6,5.52,-35.0,8.639379797371932,-1.6276316013990737,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_0,16.6,5.5,-35.0,8.639379797371932,-1.6276316013990737,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_-1,16.6,5.51,-35.0,8.639379797371932,-1.6276316013990737,-5.162187927159414,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_+1,17.1,5.68,-30.0,9.42477796076938,-1.205771365940052,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_0,17.1,5.68,-30.0,9.42477796076938,-1.205771365940052,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_-1,17.1,5.68,-30.0,9.42477796076938,-1.205771365940052,-4.499999999999999,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_+1,17.5,5.8,-25.0,10.210176124166829,-0.8432299166701505,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_0,17.5,5.8,-25.0,10.210176124166829,-0.8432299166701505,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_-1,17.5,5.81,-25.0,10.210176124166829,-0.8432299166701505,-3.803564355666295,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_+1,17.9,5.94,-20.0,10.995574287564276,-0.5427664129268237,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_0,17.9,5.94,-20.0,10.995574287564276,-0.5427664129268237,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_-1,17.9,5.94,-20.0,10.995574287564276,-0.5427664129268237,-3.0781812899310186,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_+1,18.2,6.04,-15.0,11.780972450961725,-0.30666756339838486,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_0,18.2,6.04,-15.0,11.780972450961725,-0.30666756339838486,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_-1,18.2,6.04,-15.0,11.780972450961725,-0.30666756339838486,-2.3293714059226867,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_+1,18.5,6.12,-10.0,12.566370614359172,-0.1367302228901277,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_0,18.4,6.12,-10.0,12.566370614359172,-0.1367302228901277,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_-1,18.4,6.12,-10.0,12.566370614359172,-0.1367302228901277,-1.562833599002373,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_+1,18.5,6.14,-5.0,13.351768777756622,-0.034247717174290315,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_0,18.5,6.13,-5.0,13.351768777756622,-0.034247717174290315,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_-1,18.5,6.13,-5.0,13.351768777756622,-0.034247717174290315,-0.7844016847289235,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_+1,18.5,6.14,0.0,14.137166941154069,0.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_0,18.5,6.14,0.0,14.137166941154069,0.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_-1,18.5,6.14,0.0,14.137166941154069,0.0,0.0,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_+1,18.5,6.13,5.0,14.922565104551518,-0.034247717174290315,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_0,18.5,6.13,5.0,14.922565104551518,-0.034247717174290315,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_-1,18.5,6.14,5.0,14.922565104551518,-0.034247717174290315,0.7844016847289235,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_+1,18.4,6.11,10.0,15.707963267948966,-0.1367302228901277,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_0,18.4,6.12,10.0,15.707963267948966,-0.1367302228901277,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_-1,18.5,6.12,10.0,15.707963267948966,-0.1367302228901277,1.562833599002373,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_+1,18.2,6.04,15.0,16.493361431346415,-0.30666756339838486,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_0,18.2,6.04,15.0,16.493361431346415,-0.30666756339838486,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_-1,18.2,6.04,15.0,16.493361431346415,-0.30666756339838486,2.3293714059226867,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_+1,17.9,5.93,20.0,17.278759594743864,-0.5427664129268237,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_0,17.9,5.93,20.0,17.278759594743864,-0.5427664129268237,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_-1,17.9,5.93,20.0,17.278759594743864,-0.5427664129268237,3.0781812899310186,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_+1,17.5,5.8,25.0,18.06415775814131,-0.8432299166701505,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_0,17.5,5.8,25.0,18.06415775814131,-0.8432299166701505,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_-1,17.5,5.79,25.0,18.06415775814131,-0.8432299166701505,3.803564355666295,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_+1,17.1,5.68,30.0,18.84955592153876,-1.205771365940052,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_0,17.1,5.68,30.0,18.84955592153876,-1.205771365940052,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_-1,17.1,5.68,30.0,18.84955592153876,-1.205771365940052,4.499999999999999,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_+1,16.6,5.51,35.0,19.634954084936208,-1.6276316013990737,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_0,16.6,5.51,35.0,19.634954084936208,-1.6276316013990737,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_-1,16.6,5.53,35.0,19.634954084936208,-1.6276316013990737,5.162187927159414,2.0
Half-Circular,Without Lens,26,37,,20.41,Simul_+1,16.0,5.33,40.0,20.420352248333657,-2.105600011929198,5.785088487178854,2.0
Half-Circular,Without Lens,26,37,,20.41,Simul_0,16.0,5.31,40.0,20.420352248333657,-2.105600011929198,5.785088487178854,2.0
Half-Circular,Without Lens,26,37,,20.41,Simul_-1,16.0,5.32,40.0,20.420352248333657,-2.105600011929198,5.785088487178854,2.0
Half-Circular,Without Lens,27,37,,21.2,Simul_+1,15.3,5.09,45.0,21.205750411731103,-2.6360389693210715,6.3639610306789285,2.0
Half-Circular,Without Lens,27,37,,21.2,Simul_0,15.3,5.09,45.0,21.205750411731103,-2.6360389693210715,6.3639610306789285,2.0
Half-Circular,Without Lens,27,37,,21.2,Simul_-1,15.4,5.1,45.0,21.205750411731103,-2.6360389693210715,6.3639610306789285,2.0
Half-Circular,Without Lens,28,37,,21.98,Simul_+1,14.7,4.88,50.0,21.991148575128552,-3.2149115128211454,6.894399988070802,2.0
Half-Circular,Without Lens,28,37,,21.98,Simul_0,14.7,4.89,50.0,21.991148575128552,-3.2149115128211454,6.894399988070802,2.0
Half-Circular,Without Lens,28,37,,21.98,Simul_-1,14.7,4.89,50.0,21.991148575128552,-3.2149115128211454,6.894399988070802,2.0
Half-Circular,Without Lens,29,37,,22.77,Simul_+1,14.0,4.65,55.0,22.776546738526,-3.8378120728405856,7.372368398600926,2.0
Half-Circular,Without Lens,29,37,,22.77,Simul_0,13.9,4.61,55.0,22.776546738526,-3.8378120728405856,7.372368398600926,2.0
Half-Circular,Without Lens,29,37,,22.77,Simul_-1,13.9,4.61,55.0,22.776546738526,-3.8378120728405856,7.372368398600926,2.0
Half-Circular,Without Lens,30,37,,23.55,Simul_+1,13.4,4.4,60.0,23.56194490192345,-4.499999999999999,7.794228634059947,2.0
Half-Circular,Without Lens,30,37,,23.55,Simul_0,13.4,4.42,60.0,23.56194490192345,-4.499999999999999,7.794228634059947,2.0
Half-Circular,Without Lens,30,37,,23.55,Simul_-1,13.4,4.43,60.0,23.56194490192345,-4.499999999999999,7.794228634059947,2.0
Half-Circular,Without Lens,31,37,,24.34,Simul_+1,12.6,4.18,65.0,24.347343065320896,-5.196435644333706,8.15677008332985,2.0
Half-Circular,Without Lens,31,37,,24.34,Simul_0,12.6,4.19,65.0,24.347343065320896,-5.196435644333706,8.15677008332985,2.0
Half-Circular,Without Lens,31,37,,24.34,Simul_-1,12.7,4.22,65.0,24.347343065320896,-5.196435644333706,8.15677008332985,2.0
Half-Circular,Without Lens,32,37,,25.12,Simul_+1,11.8,3.92,70.0,25.132741228718345,-5.9218187100689805,8.457233587073175,2.0
Half-Circular,Without Lens,32,37,,25.12,Simul_0,11.8,3.92,70.0,25.132741228718345,-5.9218187100689805,8.457233587073175,2.0
Half-Circular,Without Lens,32,37,,25.12,Simul_-1,11.8,3.93,70.0,25.132741228718345,-5.9218187100689805,8.457233587073175,2.0
Half-Circular,Without Lens,33,37,,25.91,Simul_+1,11.0,3.68,75.0,25.91813939211579,-6.670628594077313,8.693332436601615,2.0
Half-Circular,Without Lens,33,37,,25.91,Simul_0,11.1,3.71,75.0,25.91813939211579,-6.670628594077313,8.693332436601615,2.0
Half-Circular,Without Lens,33,37,,25.91,Simul_-1,11.2,3.75,75.0,25.91813939211579,-6.670628594077313,8.693332436601615,2.0
Half-Circular,Without Lens,34,37,,26.7,Simul_+1,10.5,3.47,80.0,26.703537555513243,-7.437166400997626,8.863269777109872,2.0
Half-Circular,Without Lens,34,37,,26.7,Simul_0,10.4,3.46,80.0,26.703537555513243,-7.437166400997626,8.863269777109872,2.0
Half-Circular,Without Lens,34,37,,26.7,Simul_-1,10.3,3.46,80.0,26.703537555513243,-7.437166400997626,8.863269777109872,2.0
Half-Circular,Without Lens,35,37,,27.48,Simul_+1,10.0,3.31,85.0,27.48893571891069,-8.215598315271077,8.96575228282571,2.0
Half-Circular,Without Lens,35,37,,27.48,Simul_0,9.7,3.21,85.0,27.48893571891069,-8.215598315271077,8.96575228282571,2.0
Half-Circular,Without Lens,35,37,,27.48,Simul_-1,9.5,3.15,85.0,27.48893571891069,-8.215598315271077,8.96575228282571,2.0
Half-Circular,Without Lens,36,37,,28.27,Simul_+1,11.0,3.68,90.0,28.274333882308138,-9.0,9.0,2.0
Half-Circular,Without Lens,36,37,,28.27,Simul_0,11.0,3.69,90.0,28.274333882308138,-9.0,9.0,2.0
Half-Circular,Without Lens,36,37,,28.27,Simul_-1,11.0,3.68,90.0,28.274333882308138,-9.0,9.0,2.0
Linear,Lens,0,21,,0.0,Simul_+45deg,6.2,2.26,,0.0,0.0,-9.5,2.0
Linear,Lens,0,21,,0.0,Simul_+0deg,5.0,1.96,,0.0,0.0,-9.5,2.0
Linear,Lens,0,21,,0.0,Simul_-45deg,20.4,6.71,,0.0,0.0,-9.5,2.0
Linear,Lens,1,21,,0.95,Simul_+45deg,6.2,2.27,,0.95,0.0,-8.55,2.0
Linear,Lens,1,21,,0.95,Simul_+0deg,5.4,2.04,,0.95,0.0,-8.55,2.0
Linear,Lens,1,21,,0.95,Simul_-45deg,21.7,7.2,,0.95,0.0,-8.55,2.0
Linear,Lens,2,21,,1.9,Simul_+45deg,6.8,2.39,,1.9,0.0,-7.6,2.0
Linear,Lens,2,21,,1.9,Simul_+0deg,7.3,2.52,,1.9,0.0,-7.6,2.0
Linear,Lens,2,21,,1.9,Simul_-45deg,23.5,7.82,,1.9,0.0,-7.6,2.0
Linear,Lens,3,21,,2.85,Simul_+45deg,7.2,2.51,,2.8499999999999996,0.0,-6.65,2.0
Linear,Lens,3,21,,2.85,Simul_+0deg,7.0,2.45,,2.8499999999999996,0.0,-6.65,2.0
Linear,Lens,3,21,,2.85,Simul_-45deg,24.7,8.21,,2.8499999999999996,0.0,-6.65,2.0
Linear,Lens,4,21,,3.8,Simul_+45deg,7.2,2.5,,3.8,0.0,-5.699999999999999,2.0
Linear,Lens,4,21,,3.8,Simul_+0deg,10.7,3.54,,3.8,0.0,-5.699999999999999,2.0
Linear,Lens,4,21,,3.8,Simul_-45deg,24.8,8.24,,3.8,0.0,-5.699999999999999,2.0
Linear,Lens,5,21,,4.75,Simul_+45deg,7.1,2.5,,4.75,0.0,-4.75,2.0
Linear,Lens,5,21,,4.75,Simul_+0deg,9.8,3.24,,4.75,0.0,-4.75,2.0
Linear,Lens,5,21,,4.75,Simul_-45deg,23.3,7.72,,4.75,0.0,-4.75,2.0
Linear,Lens,6,21,,5.7,Simul_+45deg,7.7,2.63,,5.699999999999999,0.0,-3.8,2.0
Linear,Lens,6,21,,5.7,Simul_+0deg,11.4,3.78,,5.699999999999999,0.0,-3.8,2.0
Linear,Lens,6,21,,5.7,Simul_-45deg,17.7,5.85,,5.699999999999999,0.0,-3.8,2.0
Linear,Lens,7,21,,6.65,Simul_+45deg,9.1,3.04,,6.6499999999999995,0.0,-2.8500000000000005,2.0
Linear,Lens,7,21,,6.65,Simul_+0deg,17.8,5.85,,6.6499999999999995,0.0,-2.8500000000000005,2.0
Linear,Lens,7,21,,6.65,Simul_-45deg,11.8,3.87,,6.6499999999999995,0.0,-2.8500000000000005,2.0
Linear,Lens,8,21,,7.6,Simul_+45deg,7.6,2.62,,7.6,0.0,-1.8999999999999995,2.0
Linear,Lens,8,21,,7.6,Simul_+0deg,24.4,8.08,,7.6,0.0,-1.8999999999999995,2.0
Linear,Lens,8,21,,7.6,Simul_-45deg,14.1,4.65,,7.6,0.0,-1.8999999999999995,2.0
Linear,Lens,9,21,,8.55,Simul_+45deg,10.9,3.61,,8.549999999999999,0.0,-0.9499999999999993,2.0
Linear,Lens,9,21,,8.55,Simul_+0deg,27.6,9.17,,8.549999999999999,0.0,-0.9499999999999993,2.0
Linear,Lens,9,21,,8.55,Simul_-45deg,11.2,3.71,,8.549999999999999,0.0,-0.9499999999999993,2.0
Linear,Lens,10,21,,9.5,Simul_+45deg,11.0,3.57,,9.5,0.0,0.0,2.0
Linear,Lens,10,21,,9.5,Simul_+0deg,29.2,9.68,,9.5,0.0,0.0,2.0
Linear,Lens,10,21,,9.5,Simul_-45deg,10.9,3.55,,9.5,0.0,0.0,2.0
Linear,Lens,11,21,,10.45,Simul_+45deg,11.2,3.71,,10.45,0.0,0.9500000000000011,2.0
Linear,Lens,11,21,,10.45,Simul_+0deg,27.6,9.17,,10.45,0.0,0.9500000000000011,2.0
Linear,Lens,11,21,,10.45,Simul_-45deg,10.8,3.55,,10.45,0.0,0.9500000000000011,2.0
Linear,Lens,12,21,,11.4,Simul_+45deg,14.6,4.81,,11.399999999999999,0.0,1.9000000000000004,2.0
Linear,Lens,12,21,,11.4,Simul_+0deg,24.3,8.04,,11.399999999999999,0.0,1.9000000000000004,2.0
Linear,Lens,12,21,,11.4,Simul_-45deg,7.8,2.69,,11.399999999999999,0.0,1.9000000000000004,2.0
Linear,Lens,13,21,,12.35,Simul_+45deg,11.6,3.83,,12.35,0.0,2.8499999999999996,2.0
Linear,Lens,13,21,,12.35,Simul_+0deg,17.6,5.79,,12.35,0.0,2.8499999999999996,2.0
Linear,Lens,13,21,,12.35,Simul_-45deg,8.8,2.98,,12.35,0.0,2.8499999999999996,2.0
Linear,Lens,14,21,,13.3,Simul_+45deg,18.1,5.99,,13.299999999999999,0.0,3.799999999999999,2.0
